memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,cold,True,4367384,0.064467,10145780,7567450,90.0
128,cold,True,4282733,0.066945,9761558,7326420,90.0
128,cold,True,4308176,0.072121,9244968,7427830,90.0
128,cold,True,4328930,0.076753,10503122,7370770,90.0
128,cold,True,4409610,0.06681,9505537,7590380,90.0
128,cold,True,3692299,0.066187,8037957,6093080,90.0
128,cold,True,4330791,0.07643,10055875,7470980,90.0
128,cold,True,3782686,0.072935,7083573,6164850,90.0
128,cold,True,4316349,0.066814,9634839,7457980,90.0
128,cold,True,4041632,0.065033,7202661,6703360,90.0
128,cold,True,4415659,0.062777,9940990,7517260,90.0
128,cold,True,4361789,0.069806,10225780,7461730,90.0
128,cold,True,4315972,0.063686,9610393,7437110,90.0
128,cold,True,4317280,0.066343,10251569,7417220,90.0
128,cold,True,3572729,0.067553,7209984,5952540,90.0
128,cold,True,4310478,0.066031,9910582,7411350,90.0
128,cold,True,4321781,0.066274,10596122,7443920,90.0
128,cold,True,4395587,0.069383,9315760,7555340,90.0
128,cold,True,4499349,0.070137,9423566,7698660,90.0
128,cold,True,4287641,0.073108,9340052,7449160,90.0
128,cold,True,4331367,0.075317,10178730,7592770,90.0
128,cold,True,4387364,0.07886,9906500,7587150,90.0
128,cold,True,3692105,0.065977,7455261,6014350,90.0
128,cold,True,3723840,0.070459,7373174,6143690,90.0
128,cold,True,4367125,0.07257,10398887,7489530,90.0
128,cold,True,4315846,0.06494,9968420,7416280,90.0
128,cold,True,4328838,0.071797,9424567,7487990,90.0
128,cold,True,4236669,0.076393,11332686,7759480,90.0
128,cold,True,4316391,0.066793,9468853,7397620,90.0
128,cold,True,4323061,0.060441,10970343,7541920,90.0
128,cold,True,4263964,0.066861,10823927,7344950,90.0
128,cold,True,4364796,0.073284,10658363,7445240,90.0
128,cold,True,4151367,0.061289,9491768,7052940,90.0
128,cold,True,4437418,0.074559,9925326,7597940,90.0
128,cold,True,4284837,0.064299,10372517,7407540,90.0
128,cold,True,4344499,0.078184,9656252,7424120,89.0
128,cold,True,4310154,0.079142,10399761,7449030,90.0
128,cold,True,4340887,0.075282,10257556,7501930,90.0
128,cold,True,4284773,0.085253,10995178,7347100,90.0
128,cold,True,4365031,0.082198,9778446,7426580,89.0
128,cold,True,4330259,0.070923,10041388,7510860,90.0
