memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,warm,False,268689,0.215929,1212484,649506,
128,warm,False,444219,0.149593,3909571,858368,
128,warm,False,478284,0.160053,1593773,1379980,
128,warm,False,347186,0.159328,3921347,847473,
128,warm,False,476656,0.211534,1748965,1250555,
128,warm,False,611177,0.152244,1280241,1145678,
128,warm,False,268572,0.160578,1286858,981738,
128,warm,False,136171,0.143499,307199,141985,
128,warm,False,226879,0.151855,586007,452869,
128,warm,False,195369,0.14479,380194,233082,
128,warm,False,183480,0.140574,3294670,199954,
128,warm,False,233696,0.334332,799408,494916,
128,warm,False,244570,0.21896,1515939,901777,
128,warm,False,420082,0.216873,2098560,1531941,
128,warm,False,406717,0.143321,586916,446895,
128,warm,False,449524,0.12364,905963,794283,
128,warm,False,376216,0.334089,737126,389326,
128,warm,False,404652,0.330783,1113713,815388,
128,warm,False,171081,0.171561,1327607,1012137,
128,warm,False,461521,0.136553,1093180,978672,
128,warm,False,420677,0.136856,621588,484101,
128,warm,False,218348,0.327841,797725,475184,
128,warm,False,364294,0.162832,3879219,789152,
128,warm,False,254743,0.149048,1164320,870865,
128,warm,False,312389,0.375794,1425781,1116283,
128,warm,False,325311,0.144869,1199469,1102923,
128,warm,False,118414,0.156906,296943,126768,
128,warm,False,387377,0.141846,927384,814218,
128,warm,False,215703,0.128554,624716,511476,
128,warm,False,213709,0.149133,596969,447976,
128,warm,False,391486,0.159058,1200177,918204,
128,warm,False,371609,0.148992,3514069,440461,
128,warm,False,292121,0.140852,4146342,1068545,
128,warm,False,221437,0.163652,895859,611429,
128,warm,False,404412,0.324041,754693,467090,
128,warm,False,465159,0.162763,1188369,912367,
128,warm,False,446690,0.153297,3906281,857368,
128,warm,False,384094,0.33554,1177415,893278,
128,warm,False,220971,0.135117,377352,242571,
128,warm,False,443967,0.329303,752309,455996,
128,warm,False,528342,0.161543,924768,624030,
128,warm,False,243138,0.210744,958464,483648,
128,warm,False,246505,0.148967,567116,434824,
128,warm,False,240401,0.125885,370249,245788,
128,warm,False,385192,0.330515,1112764,803910,
128,warm,False,262005,0.153264,3521720,441063,
128,warm,False,421615,0.328536,800558,449889,
128,warm,False,262241,0.148488,616995,301706,
128,warm,False,285062,0.210531,1128370,613397,
128,warm,False,92654,0.140215,645568,518096,
128,warm,False,394825,0.132615,564767,434186,
128,warm,False,472959,0.151954,1016694,901337,
128,warm,False,237886,0.154605,4117608,1049557,
128,warm,False,407967,0.161562,1241576,928664,
128,warm,False,226231,0.222771,1522662,892362,
128,warm,False,442163,0.15127,836428,546344,
128,warm,False,558362,0.203895,955470,589822,
128,warm,False,268793,0.137785,405933,273441,
128,warm,False,191216,0.136138,3279881,197974,
128,warm,False,250091,0.333603,590614,259645,
128,warm,False,193456,0.163149,549428,235279,
128,warm,False,108339,0.374426,908525,554333,
128,warm,False,271444,0.375749,1426417,1114483,
128,warm,False,447368,0.153577,772960,457537,
128,warm,False,402494,0.150635,787806,467304,
128,warm,False,373056,0.334519,1112810,793415,
128,warm,False,254564,0.33321,861583,499596,
128,warm,False,364923,0.209466,1233790,826841,
128,warm,False,104044,0.158726,3636422,549548,
128,warm,False,228608,0.151569,3319988,232972,
128,warm,False,527490,0.2104,928533,538300,
128,warm,False,432753,0.156121,983147,862386,
128,warm,False,406911,0.149531,3545646,458164,
128,warm,False,413856,0.334854,799022,473565,
128,warm,False,179548,0.14275,343110,195570,
128,warm,False,389711,0.157605,3510230,424679,
128,warm,False,211791,0.154566,598113,454256,
128,warm,False,420080,0.135135,618774,485109,
128,warm,False,274365,0.160787,1046941,743518,
128,warm,False,267563,0.325351,589031,279734,
128,warm,False,234804,0.338485,802229,471707,
128,warm,False,249094,0.331461,593146,254112,
128,warm,False,204022,0.15322,655182,524863,
128,warm,False,266882,0.214867,1134145,603051,
128,warm,False,417306,0.139046,3528371,460580,
128,warm,False,220416,0.148745,3322871,240719,
128,warm,False,505257,0.160491,1621018,1384166,
128,warm,False,247745,0.328852,587609,262086,
128,warm,False,266188,0.143574,1277072,1166435,
128,warm,False,387207,0.14167,3542876,463622,
128,warm,False,311487,0.209169,864444,442178,
128,warm,False,237640,0.157557,3503744,419170,
128,warm,False,364077,0.126708,560534,421643,
128,warm,False,284436,0.143769,1525231,1337006,
128,warm,False,383935,0.143153,570646,438547,
128,warm,False,212199,0.139298,550637,426932,
128,warm,False,243151,0.15863,586433,280261,
128,warm,False,107919,0.159145,678897,547223,
128,warm,False,245240,0.139509,3334988,253475,
128,warm,False,426517,0.153785,797477,478267,
128,warm,False,268090,0.152457,1297560,1016160,
128,warm,False,101506,0.378357,912156,554715,
128,warm,False,245903,0.217009,1287020,716407,
128,warm,False,248161,0.121709,1157267,1061933,
128,warm,False,251322,0.331899,799524,501380,
128,warm,False,487286,0.145142,1034055,921324,
128,warm,False,252089,0.1278,1305421,1178281,
128,warm,False,275568,0.159906,1234933,943120,
128,warm,False,236706,0.143939,588832,460554,
128,warm,False,221672,0.216433,1313514,737144,
128,warm,False,232756,0.121832,365563,241615,
128,warm,False,230229,0.149599,3332677,254395,
128,warm,False,176641,0.248537,2227853,1594994,
128,warm,False,330744,0.165198,874185,731724,
128,warm,False,460385,0.132166,693276,551946,
128,warm,False,370126,0.148838,3519903,441848,
128,warm,False,383378,0.137438,3900762,840059,
128,warm,False,239896,0.374124,1307882,1001518,
128,warm,False,230971,0.326561,590457,258463,
128,warm,False,199932,0.160128,548949,237079,
128,warm,False,234762,0.324329,549655,239615,
128,warm,False,229577,0.14432,3544055,465297,
128,warm,False,373851,0.209931,1234348,844999,
128,warm,False,385065,0.13558,666076,495185,
128,warm,False,312912,0.149174,3410678,319103,
128,warm,False,168660,0.154177,704934,576983,
128,warm,False,223080,0.128172,366377,237876,
128,warm,False,426607,0.150886,752786,453584,
128,warm,False,153316,0.378862,917823,590891,
128,warm,False,543926,0.203921,887924,554935,
128,warm,False,435595,0.339083,1176955,880762,
128,warm,False,387045,0.333707,739108,404168,
128,warm,False,383194,0.144559,609649,449624,
128,warm,False,386207,0.135483,551496,425113,
128,warm,False,274400,0.221382,1465114,859893,
128,warm,False,194693,0.141486,383141,237484,
128,warm,False,438569,0.337451,864649,504043,
