memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
256,cold,True,293699,0.050075,6739304,436000,
256,cold,True,1689792,0.079844,8806520,1990000,
256,cold,True,275024,0.045009,8025470,351000,
256,cold,True,1593405,0.083894,8577112,1945000,
256,cold,True,1837811,0.030637,8015706,2239000,
256,cold,True,1692187,0.049084,12138299,2115000,
256,cold,True,295541,0.03356,8459293,375000,
256,cold,True,266882,0.034187,1558075,355000,
256,cold,True,339374,0.041095,11834119,428000,
256,cold,True,387864,0.052368,11430881,504000,
256,cold,True,1127303,0.033492,11575531,2167000,
256,cold,True,1507495,0.047263,12166641,1999000,
256,cold,True,1274152,0.044366,8059803,1653000,
256,cold,True,276336,0.086399,7010686,354000,
256,cold,True,255979,0.039384,7501294,320000,
256,cold,True,1602365,0.088245,8349602,2085000,
256,cold,True,297992,0.046057,8410630,385000,
256,cold,True,262755,0.042647,7854328,398000,
256,cold,True,356518,0.042429,6960842,457000,
256,cold,True,284730,0.050764,4152096,419000,
256,cold,True,1786994,0.076875,8706334,2185000,
256,cold,True,293675,0.0869,6489799,386000,
256,cold,True,1700836,0.039837,11684264,2038000,
256,cold,True,1493338,0.047514,11350172,1837000,
256,cold,True,267103,0.047309,6676836,376000,
256,cold,True,293419,0.049034,6623993,385000,
256,cold,True,1700350,0.082803,8717189,2154000,
256,cold,True,1407671,0.052154,11981840,1816000,
256,cold,True,322723,0.050762,11033692,416000,
256,cold,True,2400363,0.033867,11442526,2948000,
256,cold,True,285010,0.085161,6845722,386000,
256,cold,True,298297,0.052224,12238544,386000,
256,cold,True,1499683,0.043335,7245444,1908000,
256,cold,True,1597576,0.081161,8498872,2034000,
256,cold,True,1516243,0.034423,11288489,1915000,
256,cold,True,297139,0.033998,7670470,392000,
256,cold,True,324993,0.080907,7678392,408000,
256,cold,True,1204161,0.03097,8054815,1538000,
256,cold,True,1889488,0.036621,11867606,2300000,
256,cold,True,2299593,0.026799,7233140,2801000,
256,cold,True,2005069,0.047814,11947069,2533000,
256,cold,True,1614298,0.02833,11315240,1851000,
256,cold,True,1596685,0.042858,12062382,1926000,
256,cold,True,1500593,0.048955,11992231,1936000,
256,cold,True,315050,0.048419,7098498,447000,
256,cold,True,1477896,0.077266,7432455,4088000,
256,cold,True,2042489,0.028194,11197684,2262000,
256,cold,True,1691820,0.047711,11018750,2144000,
256,cold,True,2401043,0.028416,8525607,2983000,
256,cold,True,341950,0.046452,7119761,449000,
256,cold,True,1486661,0.028297,12228624,1930000,
256,cold,True,330584,0.041984,11631412,431000,
256,cold,True,1304189,0.029692,12053553,1556000,
256,cold,True,2203609,0.087136,8095637,2713000,
256,cold,True,316423,0.046126,7005657,434000,
256,cold,True,1505198,0.042687,11542262,1814000,
256,cold,True,1692246,0.041287,8555923,2079000,
256,cold,True,289891,0.044995,6469853,413000,
256,cold,True,292151,0.047703,2378598,415000,
256,cold,True,309341,0.041153,8741473,449000,
256,cold,True,292386,0.038369,11291840,372000,
256,cold,True,1685076,0.043519,11583585,2068000,
256,cold,True,1997240,0.029596,7373866,2413000,
256,cold,True,1399989,0.054018,11732008,1813000,
256,cold,True,1901419,0.050853,11987208,2316000,
256,cold,True,1406434,0.042751,8233896,1740000,
256,cold,True,1577494,0.047958,11889615,1853000,
256,cold,True,1799241,0.079721,8661662,2358000,
256,cold,True,223830,0.058202,7177523,325000,
256,cold,True,287139,0.032718,6396265,361000,
256,cold,True,2302358,0.028576,8441055,2991000,
256,cold,True,1807305,0.086999,8673390,2352000,
256,cold,True,275866,0.044091,11406525,390000,
256,cold,True,1690708,0.084031,7342765,2057000,
256,cold,True,322053,0.050671,10810095,427000,
256,cold,True,269445,0.033005,2777808,385000,
256,cold,True,1602911,0.040379,12267563,2045000,
256,cold,True,1492766,0.036688,8513747,1949000,
256,cold,True,1593193,0.038633,6776548,1916000,
256,cold,True,318363,0.051602,11621956,1616000,
256,cold,True,275169,0.079005,2033154,404000,
256,cold,True,280082,0.032282,6765558,363000,
256,cold,True,1705448,0.045247,11645594,2028000,
256,cold,True,1081348,0.08787,8540437,1644000,
256,cold,True,1405313,0.050403,12107174,1816000,
256,cold,True,1911035,0.034206,12234755,2442000,
