memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,cold,True,3792670,0.451129,18328517,4434290,87.0
128,cold,True,3859061,0.458492,14398470,4460440,87.0
128,cold,True,3826145,0.465466,17357790,4445780,88.0
128,cold,True,3838881,0.465298,18713020,4458880,87.0
128,cold,True,3915765,0.466129,12182506,4396430,87.0
128,cold,True,3738376,0.454958,18157690,4320120,87.0
128,cold,True,3996911,0.455359,16072326,4617190,87.0
128,cold,True,3774919,0.471468,15370584,4377110,87.0
128,cold,True,3844102,0.464298,15151786,4504700,88.0
128,cold,True,3868196,0.4503,11636240,4491080,87.0
128,cold,True,3907028,0.445704,14841353,4406760,87.0
128,cold,True,3323769,0.450181,12480830,3647560,87.0
128,cold,True,3793152,0.451436,16439301,4394440,88.0
128,cold,True,3831058,0.477118,19643244,4471600,87.0
128,cold,True,3797042,0.456622,17801533,4417570,87.0
128,cold,True,3933546,0.481878,14857534,4573230,87.0
128,cold,True,3714643,0.4351,19284794,4333230,88.0
128,cold,True,3895873,0.487898,13452861,4537350,87.0
128,cold,True,3821184,0.485362,15967213,4460930,87.0
128,cold,True,3887483,0.466716,13817835,4508000,88.0
128,cold,True,3764569,0.452133,17527665,4423540,87.0
128,cold,True,3808975,0.459978,18547873,4448070,87.0
128,cold,True,3926966,0.459811,16266111,4567890,88.0
128,cold,True,3820015,0.474514,19603395,4460410,88.0
128,cold,True,3753730,0.443658,11235179,4352330,87.0
128,cold,True,3900062,0.488211,19572608,4501810,87.0
128,cold,True,3963965,0.453169,14721430,4604880,87.0
128,cold,True,3867176,0.471922,19721295,4506970,87.0
128,cold,True,3967609,0.437177,18597683,4607720,88.0
128,cold,True,3893738,0.081155,11432160,4493820,87.0
128,cold,True,3891214,0.487471,15616369,4548990,87.0
128,cold,True,3295232,0.479259,13015890,3673850,87.0
128,cold,True,4052101,0.482022,18449280,4710340,88.0
128,cold,True,3933593,0.448215,19439843,4592210,87.0
128,cold,True,3857350,0.457757,19388098,4496970,88.0
128,cold,True,3853774,0.472533,17182007,4491930,87.0
128,cold,True,3826291,0.461328,16510389,4408370,87.0
128,cold,True,3915690,0.451567,19134365,4577070,87.0
128,cold,True,4010670,0.490472,14489832,4672460,87.0
128,cold,True,3908183,0.46497,12999978,4548550,88.0
128,cold,True,3926105,0.480466,13464647,4548090,87.0
128,cold,True,3129990,0.47393,12024971,3470910,87.0
128,cold,True,3900960,0.481851,14399426,4560740,88.0
128,cold,True,3827464,0.455445,16847910,4430420,87.0
128,cold,True,3871852,0.480997,16440907,4491940,87.0
128,cold,True,3784091,0.475988,16933419,4423670,87.0
128,cold,True,3748915,0.4429,16622679,4389090,87.0
128,cold,True,3933451,0.468845,19205004,4535040,88.0
128,cold,True,3709424,0.452022,18445785,4310110,87.0
128,cold,True,3918348,0.454728,19137131,4558790,87.0
128,cold,True,3994393,0.472448,16261012,4615480,87.0
128,cold,True,3807865,0.452458,16627471,4407950,87.0
128,cold,True,3895983,0.464034,18211762,4535930,87.0
128,cold,True,3843768,0.463699,13994434,4483950,87.0
128,cold,True,3863861,0.453359,16112924,4505700,87.0
