memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,cold,True,2900581,0.040434,16013118,3786000,
128,cold,True,4697816,0.029313,9716439,6269000,
128,cold,True,2900832,0.031782,9821439,3836000,
128,cold,True,3594399,0.070628,16524820,4569000,
128,cold,True,3897574,0.069834,13410518,4909000,
128,cold,True,3294887,0.131132,13577197,4604000,
128,cold,True,3208300,0.133657,12445644,4439000,
128,cold,True,3396762,0.1007,12525652,4547000,
128,cold,True,3302037,0.031776,13345518,4480000,
128,cold,True,285492,0.172763,4920076,369000,
128,cold,True,3098910,0.136828,13392934,4148000,
128,cold,True,197930,0.152753,3992570,254000,
128,cold,True,263620,0.049184,3619095,349000,
128,cold,True,3498250,0.123788,5070096,4299000,
128,cold,True,3117880,0.032572,13836873,4176000,
128,cold,True,3620981,0.033499,15911900,4133000,
128,cold,True,3597271,0.038931,16505463,4445000,
128,cold,True,3202211,0.029931,16129605,4396000,
128,cold,True,2813882,0.048434,15240672,4097000,
128,cold,True,4254427,0.122337,12787605,5173000,
128,cold,True,259612,0.140497,4088164,386000,
128,cold,True,3597101,0.03606,16230510,4568000,
128,cold,True,3201447,0.028029,11976962,3766000,
128,cold,True,244111,0.152368,4597137,313000,
128,cold,True,3500634,0.028511,16552909,4233000,
128,cold,True,3090336,0.084818,16324989,4074000,
128,cold,True,3599579,0.081299,15611769,4773000,
128,cold,True,3296789,0.037837,16164484,3955000,
128,cold,True,2699896,0.084222,11488225,3568000,
128,cold,True,3097267,0.071483,13264980,4157000,
128,cold,True,2999168,0.067489,16444475,4271000,
128,cold,True,3596565,0.153024,13709607,4700000,
128,cold,True,3503064,0.037607,12016691,4421000,
128,cold,True,3985003,0.162931,13166829,6325000,
128,cold,True,3490301,0.072904,15162090,4502000,
128,cold,True,4300961,0.028106,13348124,6005000,
128,cold,True,249895,0.065456,6124723,375000,
128,cold,True,3507432,0.036767,13485019,4561000,
128,cold,True,3889201,0.071483,13151546,5341000,
128,cold,True,4297562,0.071736,13004562,5419000,
128,cold,True,2497522,0.032651,6914930,2816000,
128,cold,True,218189,0.070008,2899855,280000,
128,cold,True,3207022,0.073227,13285995,4228000,
128,cold,True,3245893,0.038457,13352799,4319000,
128,cold,True,3112367,0.027216,12438726,3721000,
128,cold,True,3200175,0.047666,11907266,3942000,
128,cold,True,238009,0.061526,3662138,323000,
128,cold,True,3500727,0.142182,13706510,4637000,
128,cold,True,3403911,0.048008,14815305,4411000,
128,cold,True,3395775,0.084922,16176163,4121000,
128,cold,True,3304721,0.031689,6900963,3967000,
128,cold,True,1770714,0.046673,12041096,5676000,
128,cold,True,292112,0.066347,3409678,396000,
128,cold,True,3005330,0.066351,14646092,4294000,
128,cold,True,3547662,0.029723,14717020,4162000,
128,cold,True,3094445,0.089238,12059528,3878000,
128,cold,True,304597,0.166692,3694521,425000,
128,cold,True,3102740,0.061116,16559820,3870000,
128,cold,True,251903,0.047737,4475691,396000,
128,cold,True,254987,0.086554,3983934,374000,
128,cold,True,2280244,0.13079,13501586,7674000,
128,cold,True,3302527,0.132502,12377779,4095000,
128,cold,True,2997552,0.068671,12758761,3919000,
128,cold,True,3002430,0.08455,13449230,3971000,
128,cold,True,252444,0.031156,4056624,341000,
128,cold,True,315177,0.039552,3047125,414000,
128,cold,True,3302416,0.099197,12477510,4452000,
128,cold,True,280341,0.068572,3495354,334000,
128,cold,True,275498,0.051218,13234142,404000,
