memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,warm,False,1146000,0.219236,6352176,2518643,
128,warm,False,896000,0.143737,7786646,2081712,
128,warm,False,608000,0.143434,9137359,2008432,
128,warm,False,941000,0.142535,11886927,2279389,
128,warm,False,853000,0.219693,7226557,2044680,
128,warm,False,643000,0.161622,10000872,1908606,
128,warm,False,1112000,0.166754,9357497,2273292,
128,warm,False,555000,0.209174,7893801,1626547,
128,warm,False,1275000,0.206384,8804653,2596704,
128,warm,False,346000,0.135099,4804675,1309784,
128,warm,False,1058000,0.22179,8001947,2155091,
128,warm,False,528000,0.145615,10483835,1750001,
128,warm,False,910000,0.219576,8672977,1863015,
128,warm,False,1035000,0.150371,8832638,2283121,
128,warm,False,442000,0.122377,12611988,2004089,
128,warm,False,400000,0.148676,6895614,1752354,
128,warm,False,644000,0.148603,9127117,1825146,
128,warm,False,1037000,0.152886,8861395,2164770,
128,warm,False,300000,0.119966,11848479,1658033,
128,warm,False,676000,0.179896,10615194,1686253,
128,warm,False,623000,0.129684,8028297,1925278,
128,warm,False,1135000,0.186078,10803075,2475582,
128,warm,False,1127000,0.14521,12164009,2263667,
128,warm,False,1336000,0.129021,9135790,2417754,
128,warm,False,688000,0.146039,8089087,2001236,
128,warm,False,599000,0.173224,10619897,1927410,
128,warm,False,374000,0.145453,10410260,1600607,
128,warm,False,1066000,0.147096,11964117,2485404,
128,warm,False,1075000,0.210874,7807868,2554937,
128,warm,False,735000,0.138519,10097265,1910279,
128,warm,False,488000,0.136418,8378329,1410721,
128,warm,False,936000,0.147719,7701895,2248939,
128,warm,False,1128000,0.211572,7359504,2191324,
128,warm,False,787000,0.13482,8304315,1948584,
128,warm,False,529000,0.169326,10556738,1884780,
128,warm,False,500000,0.152993,10730059,1483651,
128,warm,False,358000,0.218138,6305461,1313205,
128,warm,False,567000,0.151495,4055137,1632181,
128,warm,False,640000,0.143224,10567984,1809422,
128,warm,False,1337000,0.218345,9091705,2628104,
128,warm,False,574000,0.137588,7285677,1973511,
128,warm,False,920000,0.191123,10710618,1895849,
128,warm,False,679000,0.136287,12372983,2032297,
128,warm,False,1225000,0.178048,5830665,2510798,
128,warm,False,634000,0.130389,11731307,2038271,
128,warm,False,904000,0.139653,11282944,2410352,
128,warm,False,1395000,0.127513,11821393,2657375,
128,warm,False,731000,0.14965,11005247,1786128,
128,warm,False,500000,0.22029,8914551,1723883,
128,warm,False,848000,0.151019,11093751,1992525,
128,warm,False,606000,0.127836,12767032,1787720,
128,warm,False,666000,0.220102,7484911,1799802,
128,warm,False,270000,0.134826,12401443,1577114,
128,warm,False,996000,0.129737,7691045,1970683,
128,warm,False,514000,0.153053,11552152,1751239,
128,warm,False,434000,0.203116,5630943,1931458,
128,warm,False,1190000,0.162087,10545826,2426387,
128,warm,False,970000,0.144961,12892832,2242367,
128,warm,False,1240000,0.213095,8487304,2595374,
128,warm,False,365000,0.14724,6624606,1647489,
128,warm,False,550000,0.134142,11728209,1813173,
128,warm,False,545000,0.139934,11255727,1683229,
128,warm,False,731000,0.170414,10370765,2072422,
128,warm,False,616000,0.153048,8948579,1958736,
128,warm,False,309000,0.143562,7793216,1774816,
128,warm,False,367000,0.142654,10988698,1688905,
